,neg,neu,pos,compound,word_count
471,0.261,0.579,0.16,-0.3384,11
472,0.0,1.0,0.0,0.0,4
473,0.0,1.0,0.0,0.0,2
474,0.0,1.0,0.0,0.0,3
475,0.0,1.0,0.0,0.0,3
476,0.0,1.0,0.0,0.0,9
477,0.0,0.597,0.403,0.4019,5
478,0.0,1.0,0.0,0.0,4
479,0.0,1.0,0.0,0.0,2
480,0.667,0.0,0.333,-0.2732,2
481,0.0,0.834,0.166,0.1513,9
482,0.0,1.0,0.0,0.0,4
483,0.0,1.0,0.0,0.0,12
484,0.0,1.0,0.0,0.0,10
485,0.0,0.714,0.286,0.4939,9
486,0.0,1.0,0.0,0.0,10
487,0.0,1.0,0.0,0.0,20
488,0.0,1.0,0.0,0.0,12
489,0.066,0.934,0.0,-0.2263,30
490,0.0,0.844,0.156,0.5423,21
491,0.0,1.0,0.0,0.0,3
492,0.0,1.0,0.0,0.0,4
493,0.0,1.0,0.0,0.0,17
494,0.0,1.0,0.0,0.0,16
495,0.0,0.758,0.242,0.4939,12
496,0.402,0.598,0.0,-0.8674,17
497,0.0,1.0,0.0,0.0,10
498,0.167,0.833,0.0,-0.296,13
499,0.0,1.0,0.0,0.0,15
500,0.205,0.795,0.0,-0.5574,15
501,0.147,0.853,0.0,-0.2263,13
502,0.0,1.0,0.0,0.0,11
503,0.0,1.0,0.0,0.0,21
504,0.0,0.741,0.259,0.4201,10
505,0.4,0.6,0.0,-0.7906,16
506,0.0,1.0,0.0,0.0,13
507,0.0,1.0,0.0,0.0,10
508,0.0,1.0,0.0,0.0,4
509,0.119,0.881,0.0,-0.3182,18
510,0.0,1.0,0.0,0.0,9
511,0.0,1.0,0.0,0.0,6
512,0.0,1.0,0.0,0.0,7
513,0.068,0.932,0.0,-0.2263,29
514,0.0,1.0,0.0,0.0,7
515,0.0,1.0,0.0,0.0,7
516,0.0,1.0,0.0,0.0,9
517,0.161,0.839,0.0,-0.3182,13
518,0.0,1.0,0.0,0.0,21
519,0.0,1.0,0.0,0.0,10
520,0.167,0.833,0.0,-0.25,11
521,0.096,0.904,0.0,-0.1759,18
522,0.0,1.0,0.0,0.0,8
523,0.0,1.0,0.0,0.0,6
524,0.0,1.0,0.0,0.0,10
525,0.0,0.931,0.069,0.2498,30
526,0.0,1.0,0.0,0.0,5
527,0.0,1.0,0.0,0.0,2
528,0.109,0.891,0.0,-0.5096,31
529,0.0,1.0,0.0,0.0,15
530,0.0,1.0,0.0,0.0,20
531,0.0,1.0,0.0,0.0,8
532,0.0,1.0,0.0,0.0,7
533,0.0,0.884,0.116,0.4404,26
534,0.0,0.788,0.212,0.5423,14
535,0.0,0.756,0.244,0.4404,10
536,0.0,1.0,0.0,0.0,17
537,0.0,0.577,0.423,0.765,11
538,0.0,1.0,0.0,0.0,15
539,0.0,1.0,0.0,0.0,8
540,0.0,1.0,0.0,0.0,4
541,0.0,1.0,0.0,0.0,5
542,0.0,1.0,0.0,0.0,3
543,0.0,1.0,0.0,0.0,10
544,0.0,1.0,0.0,0.0,29
545,0.0,1.0,0.0,0.0,4
546,0.0,1.0,0.0,0.0,6
547,0.0,1.0,0.0,0.0,14
548,0.0,0.706,0.294,0.3612,7
549,0.0,1.0,0.0,0.0,30
550,0.0,1.0,0.0,0.0,8
551,0.0,1.0,0.0,0.0,5
552,0.0,1.0,0.0,0.0,7
553,0.345,0.655,0.0,-0.3892,7
554,0.08,0.8,0.12,0.1779,17
555,0.0,1.0,0.0,0.0,7
556,0.0,0.737,0.263,0.3612,8
557,0.0,0.526,0.474,0.4019,6
558,0.0,1.0,0.0,0.0,5
559,0.141,0.859,0.0,-0.3182,15
560,0.0,0.874,0.126,0.3182,21
561,0.0,1.0,0.0,0.0,11
562,0.0,1.0,0.0,0.0,10
563,0.0,0.448,0.552,0.7125,5
564,0.0,1.0,0.0,0.0,8
565,0.0,0.763,0.237,0.4215,11
566,0.0,1.0,0.0,0.0,21
567,0.0,1.0,0.0,0.0,9
568,0.0,1.0,0.0,0.0,2
569,0.086,0.789,0.125,0.595,113
570,0.0,1.0,0.0,0.0,11
571,0.0,0.734,0.266,0.4404,9
572,0.0,1.0,0.0,0.0,15
573,0.0,1.0,0.0,0.0,8
574,0.0,0.87,0.13,0.1655,12
575,0.0,1.0,0.0,0.0,17
576,0.0,0.802,0.198,0.4939,16
577,0.0,1.0,0.0,0.0,14
578,0.238,0.762,0.0,-0.3612,10
579,0.0,1.0,0.0,0.0,7
580,0.0,0.845,0.155,0.7579,46
581,0.0,1.0,0.0,0.0,5
582,0.231,0.769,0.0,-0.0516,6
583,0.0,0.625,0.375,0.4588,6
584,0.0,1.0,0.0,0.0,31
585,0.0,1.0,0.0,0.0,11
586,0.0,1.0,0.0,0.0,6
587,0.293,0.707,0.0,-0.4404,9
588,0.0,1.0,0.0,0.0,6
589,0.0,1.0,0.0,0.0,8
590,0.0,1.0,0.0,0.0,7
591,0.0,1.0,0.0,0.0,2
592,0.0,1.0,0.0,0.0,8
593,0.0,0.839,0.161,0.3612,16
594,0.0,1.0,0.0,0.0,12
595,0.0,1.0,0.0,0.0,8
596,0.398,0.602,0.0,-0.6486,10
597,0.355,0.645,0.0,-0.296,5
598,0.0,0.763,0.237,0.4215,10
599,0.0,1.0,0.0,0.0,7
600,0.291,0.709,0.0,-0.5719,12
601,0.0,1.0,0.0,0.0,13
602,0.0,1.0,0.0,0.0,11
603,0.0,0.821,0.179,0.34,12
604,0.0,0.902,0.098,0.0772,14
605,0.0,1.0,0.0,0.0,7
606,0.0,1.0,0.0,0.0,45
607,0.0,1.0,0.0,0.0,6
608,0.0,0.762,0.238,0.3612,10
609,0.0,1.0,0.0,0.0,10
610,0.0,1.0,0.0,0.0,6
611,0.0,1.0,0.0,0.0,7
612,0.0,1.0,0.0,0.0,9
613,0.0,1.0,0.0,0.0,9
614,0.0,1.0,0.0,0.0,12
615,0.0,1.0,0.0,0.0,8
616,0.14,0.791,0.068,-0.4588,25
617,0.0,1.0,0.0,0.0,4
618,0.0,1.0,0.0,0.0,25
619,0.0,1.0,0.0,0.0,21
620,0.0,0.749,0.251,0.3291,9
621,0.0,0.867,0.133,0.7184,41
622,0.099,0.847,0.054,-0.2263,43
623,0.0,0.695,0.305,0.3875,7
624,0.0,0.928,0.072,0.4215,39
625,0.0,1.0,0.0,0.0,5
626,0.0,1.0,0.0,0.0,7
627,0.098,0.902,0.0,-0.3804,26
628,0.0,1.0,0.0,0.0,4
629,0.0,1.0,0.0,0.0,17
630,0.0,1.0,0.0,0.0,4
631,0.0,1.0,0.0,0.0,12
632,0.0,1.0,0.0,0.0,6
633,0.101,0.899,0.0,-0.2023,17
634,0.0,1.0,0.0,0.0,8
635,0.0,1.0,0.0,0.0,15
636,0.0,0.871,0.129,0.5719,26
637,0.0,1.0,0.0,0.0,1
638,0.0,1.0,0.0,0.0,16
639,0.0,1.0,0.0,0.0,11
640,0.0,1.0,0.0,0.0,9
641,0.0,1.0,0.0,0.0,24
642,0.0,1.0,0.0,0.0,31
643,0.065,0.707,0.228,0.6124,17
644,0.0,1.0,0.0,0.0,2
645,0.124,0.876,0.0,-0.1779,14
646,0.0,1.0,0.0,0.0,7
647,0.0,1.0,0.0,0.0,13
648,0.247,0.753,0.0,-0.5574,17
649,0.0,1.0,0.0,0.0,7
650,0.0,1.0,0.0,0.0,8
651,0.25,0.613,0.137,-0.34,19
652,0.0,1.0,0.0,0.0,6
653,0.0,0.766,0.234,0.7269,24
654,0.0,0.791,0.209,0.4404,14
655,0.0,1.0,0.0,0.0,2
656,0.0,0.602,0.398,0.765,14
657,0.0,1.0,0.0,0.0,7
658,0.085,0.915,0.0,-0.0516,15
659,0.0,0.852,0.148,0.5095,22
660,0.0,1.0,0.0,0.0,4
661,0.0,0.888,0.112,0.4404,25
662,0.0,1.0,0.0,0.0,7
663,0.0,0.704,0.296,0.6369,11
664,0.0,1.0,0.0,0.0,7
665,0.0,1.0,0.0,0.0,3
666,0.0,0.737,0.263,0.3612,8
667,0.457,0.543,0.0,-0.6369,6
668,0.0,1.0,0.0,0.0,8
669,0.0,1.0,0.0,0.0,5
670,0.216,0.784,0.0,-0.296,9
671,0.0,1.0,0.0,0.0,5
672,0.0,0.904,0.096,0.4939,32
673,0.203,0.797,0.0,-0.4228,12
674,0.07,0.883,0.047,-0.2263,39
675,0.0,1.0,0.0,0.0,8
676,0.0,1.0,0.0,0.0,17
677,0.107,0.821,0.071,-0.128,38
678,0.0,1.0,0.0,0.0,7
679,0.0,1.0,0.0,0.0,3
