,neg,neu,pos,compound,word_count
148,0.0,1.0,0.0,0.0,13
149,0.0,0.565,0.435,0.6597,9
150,0.0,1.0,0.0,0.0,11
151,0.0,0.709,0.291,0.6249,12
152,0.0,1.0,0.0,0.0,9
153,0.0,1.0,0.0,0.0,13
154,0.0,1.0,0.0,0.0,12
155,0.125,0.875,0.0,-0.25,15
156,0.0,1.0,0.0,0.0,4
157,0.0,0.785,0.215,0.6249,16
158,0.0,1.0,0.0,0.0,4
159,0.0,1.0,0.0,0.0,15
160,0.0,1.0,0.0,0.0,4
161,0.0,0.738,0.262,0.4939,10
162,0.0,0.944,0.056,0.3612,44
163,0.0,1.0,0.0,0.0,10
164,0.0,1.0,0.0,0.0,11
165,0.0,1.0,0.0,0.0,9
166,0.119,0.881,0.0,-0.5764,39
167,0.0,1.0,0.0,0.0,10
168,0.0,0.549,0.451,0.6249,7
169,0.0,1.0,0.0,0.0,11
170,0.231,0.769,0.0,-0.2023,7
171,0.0,1.0,0.0,0.0,19
172,0.0,1.0,0.0,0.0,5
173,0.0,1.0,0.0,0.0,4
174,0.0,1.0,0.0,0.0,17
175,0.0,1.0,0.0,0.0,27
176,0.0,1.0,0.0,0.0,10
177,0.0,1.0,0.0,0.0,10
178,0.0,1.0,0.0,0.0,22
179,0.0,1.0,0.0,0.0,15
180,0.0,1.0,0.0,0.0,5
181,0.0,1.0,0.0,0.0,9
182,0.0,1.0,0.0,0.0,3
183,0.0,1.0,0.0,0.0,3
184,0.0,0.541,0.459,0.5267,5
185,0.262,0.738,0.0,-0.5994,15
186,0.0,1.0,0.0,0.0,2
187,0.0,1.0,0.0,0.0,13
188,0.0,1.0,0.0,0.0,19
189,0.0,1.0,0.0,0.0,6
190,0.0,1.0,0.0,0.0,5
191,0.0,1.0,0.0,0.0,16
192,0.0,1.0,0.0,0.0,4
193,0.0,0.677,0.323,0.3359,6
194,0.0,0.775,0.225,0.4939,12
195,0.0,0.536,0.464,0.3818,4
196,0.0,1.0,0.0,0.0,6
197,0.0,1.0,0.0,0.0,12
198,0.0,1.0,0.0,0.0,4
199,0.13,0.87,0.0,-0.2732,15
200,0.0,0.5,0.5,0.4588,4
201,0.0,0.786,0.214,0.4588,12
202,0.0,1.0,0.0,0.0,6
203,0.0,0.833,0.167,0.4588,17
204,0.0,1.0,0.0,0.0,13
205,0.0,1.0,0.0,0.0,25
206,0.0,0.618,0.382,0.7783,13
207,0.0,0.815,0.185,0.3612,12
208,0.0,0.949,0.051,0.34,46
209,0.0,0.5,0.5,0.7184,9
210,0.0,1.0,0.0,0.0,8
211,0.0,1.0,0.0,0.0,6
212,0.0,1.0,0.0,0.0,5
213,0.0,0.331,0.669,0.8442,6
214,0.0,0.513,0.487,0.5859,6
215,0.0,1.0,0.0,0.0,4
216,0.0,0.857,0.143,0.4588,21
217,0.0,1.0,0.0,0.0,8
218,0.0,0.881,0.119,0.4019,21
219,0.0,1.0,0.0,0.0,9
220,0.0,1.0,0.0,0.0,7
221,0.239,0.435,0.326,0.2023,6
222,0.0,0.6,0.4,0.5165,6
223,0.0,0.558,0.442,0.8591,17
224,0.0,0.617,0.383,0.4767,6
225,0.0,1.0,0.0,0.0,6
226,0.0,1.0,0.0,0.0,9
227,0.0,1.0,0.0,0.0,19
228,0.0,1.0,0.0,0.0,6
229,0.187,0.813,0.0,-0.3182,11
230,0.221,0.779,0.0,-0.6249,21
231,0.0,1.0,0.0,0.0,4
232,0.467,0.533,0.0,-0.5423,5
233,0.0,1.0,0.0,0.0,5
234,0.437,0.563,0.0,-0.3252,4
235,0.0,1.0,0.0,0.0,5
236,0.0,1.0,0.0,0.0,6
237,0.0,1.0,0.0,0.0,13
238,0.152,0.848,0.0,-0.8271,46
239,0.0,1.0,0.0,0.0,5
240,0.0,1.0,0.0,0.0,4
241,0.0,1.0,0.0,0.0,13
242,0.0,1.0,0.0,0.0,5
243,0.0,1.0,0.0,0.0,5
244,0.0,1.0,0.0,0.0,6
245,0.0,1.0,0.0,0.0,11
246,0.0,1.0,0.0,0.0,13
247,0.0,1.0,0.0,0.0,6
248,0.0,1.0,0.0,0.0,5
249,0.272,0.728,0.0,-0.4574,11
250,0.0,1.0,0.0,0.0,8
251,0.167,0.833,0.0,-0.1027,9
252,0.0,1.0,0.0,0.0,11
253,0.0,0.766,0.234,0.7073,17
254,0.0,1.0,0.0,0.0,6
255,0.0,1.0,0.0,0.0,10
256,0.0,1.0,0.0,0.0,24
257,0.15,0.85,0.0,-0.3182,16
258,0.0,1.0,0.0,0.0,7
259,0.0,1.0,0.0,0.0,8
260,0.0,0.545,0.455,0.3612,4
261,0.0,0.545,0.455,0.3612,4
262,0.0,0.545,0.455,0.3612,4
263,0.0,0.839,0.161,0.3612,14
264,0.275,0.465,0.26,-0.1027,16
265,0.0,1.0,0.0,0.0,8
266,0.0,1.0,0.0,0.0,3
267,0.0,1.0,0.0,0.0,5
268,0.0,1.0,0.0,0.0,15
269,0.0,1.0,0.0,0.0,4
270,0.198,0.541,0.261,0.1779,8
271,0.296,0.704,0.0,-0.2732,6
272,0.0,1.0,0.0,0.0,6
273,0.0,1.0,0.0,0.0,5
274,0.0,1.0,0.0,0.0,11
275,0.259,0.741,0.0,-0.4215,9
276,0.221,0.779,0.0,-0.5267,14
277,0.0,0.595,0.405,0.5267,6
278,0.0,1.0,0.0,0.0,7
279,0.0,1.0,0.0,0.0,4
280,0.0,1.0,0.0,0.0,6
281,0.358,0.642,0.0,-0.4201,6
