,neg,neu,pos,compound,word_count
460,0.0,1.0,0.0,0.0,11
461,0.0,0.55,0.45,0.5994,8
462,0.0,1.0,0.0,0.0,9
463,0.0,1.0,0.0,0.0,30
464,0.0,0.642,0.358,0.7783,19
465,0.0,1.0,0.0,0.0,7
466,0.355,0.645,0.0,-0.5106,8
467,0.0,1.0,0.0,0.0,6
468,0.0,0.704,0.296,0.2732,7
469,0.196,0.362,0.442,0.5267,10
470,0.0,0.69,0.31,0.6597,18
471,0.218,0.664,0.118,-0.4767,18
472,0.0,0.907,0.093,0.4871,37
473,0.198,0.624,0.179,-0.1154,19
474,0.0,1.0,0.0,0.0,12
475,0.0,0.789,0.211,0.5859,21
476,0.535,0.465,0.0,-0.6808,6
477,0.0,1.0,0.0,0.0,8
478,0.0,0.643,0.357,0.7269,15
479,0.213,0.787,0.0,-0.4019,13
480,0.0,1.0,0.0,0.0,18
481,0.0,1.0,0.0,0.0,7
482,0.116,0.644,0.24,0.4404,19
483,0.0,1.0,0.0,0.0,19
484,0.0,1.0,0.0,0.0,8
485,0.0,1.0,0.0,0.0,2
486,0.0,1.0,0.0,0.0,8
487,0.0,1.0,0.0,0.0,3
488,0.0,1.0,0.0,0.0,7
489,0.0,1.0,0.0,0.0,3
490,0.0,0.569,0.431,0.6486,9
491,0.0,1.0,0.0,0.0,19
492,0.0,1.0,0.0,0.0,42
493,0.0,1.0,0.0,0.0,3
494,0.0,1.0,0.0,0.0,5
495,0.0,1.0,0.0,0.0,22
496,0.189,0.811,0.0,-0.2732,12
497,0.0,1.0,0.0,0.0,14
498,0.0,1.0,0.0,0.0,3
499,0.0,1.0,0.0,0.0,19
500,0.0,1.0,0.0,0.0,8
501,0.0,1.0,0.0,0.0,7
502,0.189,0.811,0.0,-0.5423,19
503,0.0,1.0,0.0,0.0,6
504,0.0,1.0,0.0,0.0,4
505,0.0,0.73,0.27,0.5719,11
506,0.0,1.0,0.0,0.0,10
507,0.0,1.0,0.0,0.0,14
508,0.0,1.0,0.0,0.0,6
509,0.0,1.0,0.0,0.0,10
510,0.173,0.827,0.0,-0.6808,23
511,0.0,0.643,0.357,0.7688,16
512,0.0,1.0,0.0,0.0,16
513,0.0,1.0,0.0,0.0,32
514,0.0,1.0,0.0,0.0,8
515,0.248,0.752,0.0,-0.6808,19
516,0.0,1.0,0.0,0.0,4
517,0.0,1.0,0.0,0.0,8
518,0.0,1.0,0.0,0.0,6
519,0.0,0.76,0.24,0.4871,12
520,0.412,0.588,0.0,-0.5423,7
521,0.0,1.0,0.0,0.0,11
522,0.0,1.0,0.0,0.0,9
523,0.0,1.0,0.0,0.0,6
524,0.0,1.0,0.0,0.0,8
525,0.0,1.0,0.0,0.0,10
526,0.0,1.0,0.0,0.0,7
527,0.0,0.353,0.647,0.6705,5
528,0.0,1.0,0.0,0.0,29
529,0.0,1.0,0.0,0.0,4
530,0.0,1.0,0.0,0.0,4
531,0.154,0.846,0.0,-0.25,13
532,0.0,1.0,0.0,0.0,4
533,0.194,0.806,0.0,-0.3412,12
534,0.0,1.0,0.0,0.0,23
535,0.0,1.0,0.0,0.0,11
536,0.0,1.0,0.0,0.0,13
537,0.0,0.884,0.116,0.2732,19
538,0.0,1.0,0.0,0.0,7
539,0.128,0.872,0.0,-0.3919,21
540,0.0,1.0,0.0,0.0,26
541,0.0,1.0,0.0,0.0,3
542,0.0,1.0,0.0,0.0,7
543,0.198,0.611,0.191,-0.0258,11
544,0.196,0.804,0.0,-0.296,11
545,0.138,0.862,0.0,-0.34,17
546,0.0,1.0,0.0,0.0,11
547,0.049,0.921,0.03,-0.2732,62
548,0.088,0.912,0.0,-0.4767,34
549,0.0,1.0,0.0,0.0,14
550,0.0,1.0,0.0,0.0,26
551,0.0,0.809,0.191,0.5106,15
552,0.0,1.0,0.0,0.0,18
553,0.063,0.849,0.088,0.2263,35
554,0.0,1.0,0.0,0.0,42
555,0.031,0.969,0.0,-0.3612,83
556,0.0,1.0,0.0,0.0,10
557,0.0,1.0,0.0,0.0,6
558,0.0,0.423,0.577,0.802,10
559,0.0,1.0,0.0,0.0,14
560,0.0,1.0,0.0,0.0,11
561,0.0,1.0,0.0,0.0,33
562,0.0,1.0,0.0,0.0,19
563,0.0,1.0,0.0,0.0,4
564,0.0,1.0,0.0,0.0,43
565,0.061,0.831,0.108,0.4215,55
566,0.0,1.0,0.0,0.0,10
567,0.0,1.0,0.0,0.0,9
568,0.0,1.0,0.0,0.0,4
569,0.0,1.0,0.0,0.0,2
570,0.0,1.0,0.0,0.0,4
571,0.0,1.0,0.0,0.0,13
572,0.065,0.815,0.12,0.25,34
573,0.0,1.0,0.0,0.0,6
574,0.173,0.827,0.0,-0.3182,12
575,0.161,0.839,0.0,-0.5859,29
576,0.122,0.748,0.129,0.0516,27
577,0.0,1.0,0.0,0.0,39
578,0.115,0.796,0.089,-0.2023,29
579,0.0,0.894,0.106,0.3612,23
580,0.0,1.0,0.0,0.0,6
581,0.277,0.723,0.0,-0.6808,13
582,0.0,1.0,0.0,0.0,18
583,0.149,0.851,0.0,-0.1027,11
584,0.0,0.876,0.124,0.5023,26
585,0.0,1.0,0.0,0.0,5
586,0.164,0.701,0.136,-0.1531,18
587,0.0,0.806,0.194,0.34,13
588,0.0,1.0,0.0,0.0,6
589,0.0,1.0,0.0,0.0,20
590,0.0,1.0,0.0,0.0,6
591,0.298,0.702,0.0,-0.8683,26
592,0.207,0.736,0.058,-0.6428,25
593,0.0,1.0,0.0,0.0,7
594,0.159,0.661,0.181,-0.128,19
595,0.0,1.0,0.0,0.0,22
596,0.0,1.0,0.0,0.0,13
597,0.0,0.791,0.209,0.5719,16
598,0.186,0.62,0.194,0.0516,21
599,0.31,0.69,0.0,-0.4019,7
600,0.0,1.0,0.0,0.0,14
601,0.0,1.0,0.0,0.0,16
602,0.0,1.0,0.0,0.0,12
603,0.0,0.465,0.535,0.7845,8
604,0.0,1.0,0.0,0.0,16
605,0.0,0.915,0.085,0.1027,16
606,0.187,0.448,0.366,0.34,9
607,0.0,0.588,0.412,0.6808,11
608,0.0,0.417,0.583,0.4215,3
609,0.0,0.537,0.463,0.8176,15
610,0.0,0.62,0.38,0.5994,10
611,0.206,0.686,0.109,-0.4019,15
612,0.0,0.861,0.139,0.4404,20
613,0.268,0.732,0.0,-0.296,7
614,0.166,0.587,0.247,0.3664,14
615,0.0,0.791,0.209,0.4404,13
616,0.0,0.956,0.044,0.0387,30
617,0.0,1.0,0.0,0.0,11
618,0.42,0.58,0.0,-0.4404,6
619,0.0,1.0,0.0,0.0,32
620,0.0,1.0,0.0,0.0,4
621,0.254,0.746,0.0,-0.4717,10
622,0.0,0.885,0.115,0.4588,26
623,0.231,0.769,0.0,-0.5574,13
624,0.2,0.8,0.0,-0.6124,22
625,0.216,0.661,0.123,-0.2732,19
626,0.0,0.749,0.251,0.6908,20
627,0.0,1.0,0.0,0.0,4
628,0.0,1.0,0.0,0.0,6
629,0.135,0.734,0.131,-0.0258,21
630,0.259,0.741,0.0,-0.2732,7
631,0.0,1.0,0.0,0.0,12
632,0.0,0.942,0.058,0.0258,22
633,0.0,0.787,0.213,0.4019,11
634,0.0,1.0,0.0,0.0,8
635,0.0,1.0,0.0,0.0,2
636,0.0,1.0,0.0,0.0,2
637,0.0,0.675,0.325,0.6486,13
638,0.0,0.822,0.178,0.0772,7
639,0.0,1.0,0.0,0.0,4
640,0.0,1.0,0.0,0.0,3
641,0.0,1.0,0.0,0.0,4
642,0.0,1.0,0.0,0.0,6
643,0.0,1.0,0.0,0.0,9
644,0.2,0.8,0.0,-0.4588,14
645,0.065,0.935,0.0,-0.1027,22
646,0.0,1.0,0.0,0.0,6
647,0.0,1.0,0.0,0.0,16
648,0.0,1.0,0.0,0.0,9
649,0.0,1.0,0.0,0.0,19
650,0.0,0.933,0.067,0.3612,39
651,0.037,0.929,0.034,-0.0772,93
652,0.0,0.752,0.248,0.5106,12
653,0.534,0.466,0.0,-0.8519,13
654,0.0,1.0,0.0,0.0,6
655,0.0,1.0,0.0,0.0,18
656,0.0,0.769,0.231,0.6597,21
657,0.0,1.0,0.0,0.0,8
658,0.0,0.581,0.419,0.5574,6
659,0.0,1.0,0.0,0.0,13
660,0.0,1.0,0.0,0.0,11
661,0.0,1.0,0.0,0.0,8
662,0.0,0.635,0.365,0.3182,5
663,0.474,0.526,0.0,-0.4023,4
664,0.0,0.76,0.24,0.4767,15
665,0.135,0.865,0.0,-0.3612,17
666,0.188,0.812,0.0,-0.7003,28
667,0.0,1.0,0.0,0.0,12
668,0.0,1.0,0.0,0.0,8
669,0.077,0.867,0.056,-0.1759,31
670,0.423,0.577,0.0,-0.296,4
671,0.0,1.0,0.0,0.0,13
672,0.368,0.632,0.0,-0.5423,8
