,neg,neu,pos,compound
9307,0.104,0.677,0.219,0.4404
9308,0.032,0.917,0.052,0.5023
9309,0.4,0.509,0.091,-0.8591
9310,0.0,0.746,0.254,0.5773
9311,0.254,0.746,0.0,-0.8176
9312,0.238,0.623,0.139,-0.7506
9313,0.0,0.668,0.332,0.8732
9314,0.214,0.665,0.121,-0.6548
9315,0.437,0.482,0.08,-0.9022
9316,0.18,0.82,0.0,-0.9001
9317,0.142,0.729,0.129,-0.4062
9318,0.0,0.94,0.06,0.5719
9319,0.0,0.901,0.099,0.5927
9320,0.192,0.761,0.047,-0.9413
9321,0.068,0.889,0.043,-0.3818
9322,0.0,1.0,0.0,0.0
9323,0.154,0.692,0.154,0.0
9324,0.119,0.881,0.0,-0.875
9325,0.173,0.804,0.023,-0.9153
9326,0.134,0.776,0.09,-0.34
9327,0.0,1.0,0.0,0.0
9328,0.202,0.798,0.0,-0.8979
9329,0.0,1.0,0.0,0.0
9330,0.0,1.0,0.0,0.0
9331,0.0,1.0,0.0,0.0
9332,0.0,1.0,0.0,0.0
9333,0.0,0.828,0.172,0.4404
9334,0.0,0.88,0.12,0.3818
9335,0.0,0.885,0.115,0.0772
9336,0.0,1.0,0.0,0.0
9337,0.206,0.794,0.0,-0.631
9338,0.0,1.0,0.0,0.0
9339,1.0,0.0,0.0,-0.296
9340,0.0,1.0,0.0,0.0
9341,0.0,0.645,0.355,0.0258
9342,0.0,0.884,0.116,0.3612
9343,0.0,1.0,0.0,0.0
9344,0.0,1.0,0.0,0.0
9345,0.0,1.0,0.0,0.0
9346,0.0,1.0,0.0,0.0
9347,0.0,0.783,0.217,0.3612
9348,0.138,0.862,0.0,-0.34
9349,0.0,1.0,0.0,0.0
9350,0.0,1.0,0.0,0.0
9351,0.0,1.0,0.0,0.0
9352,0.0,0.706,0.294,0.3612
9353,0.067,0.778,0.156,0.3818
9354,0.0,1.0,0.0,0.0
9355,0.0,1.0,0.0,0.0
9356,0.0,0.632,0.368,0.3252
9357,0.0,1.0,0.0,0.0
9358,0.0,1.0,0.0,0.0
9359,0.0,1.0,0.0,0.0
9360,0.0,1.0,0.0,0.0
9361,0.407,0.593,0.0,-0.6705
9362,0.0,1.0,0.0,0.0
9363,0.0,1.0,0.0,0.0
9364,0.0,1.0,0.0,0.0
9365,0.0,1.0,0.0,0.0
9366,0.0,1.0,0.0,0.0
9367,0.0,1.0,0.0,0.0
9368,0.706,0.294,0.0,-0.34
9369,0.088,0.658,0.254,0.6745
9370,0.0,0.842,0.158,0.4939
9371,0.0,1.0,0.0,0.0
9372,0.0,0.533,0.467,0.5423
9373,0.0,1.0,0.0,0.0
9374,0.0,0.815,0.185,0.3612
9375,0.136,0.864,0.0,-0.296
9376,0.0,1.0,0.0,0.0
9377,0.0,1.0,0.0,0.0
9378,0.0,1.0,0.0,0.0
9379,0.0,1.0,0.0,0.0
9380,0.0,1.0,0.0,0.0
9381,0.0,1.0,0.0,0.0
9382,0.0,1.0,0.0,0.0
9383,0.0,1.0,0.0,0.0
9384,0.0,1.0,0.0,0.0
9385,0.0,1.0,0.0,0.0
9386,0.0,1.0,0.0,0.0
9387,0.0,1.0,0.0,0.0
9388,0.0,1.0,0.0,0.0
9389,0.0,0.643,0.357,0.7269
9390,0.555,0.445,0.0,-0.7177
9391,0.251,0.749,0.0,-0.6908
9392,0.0,0.755,0.245,0.3818
9393,0.0,0.652,0.348,0.5773
9394,0.0,1.0,0.0,0.0
9395,0.0,1.0,0.0,0.0
9396,0.0,1.0,0.0,0.0
9397,0.0,1.0,0.0,0.0
9398,0.0,1.0,0.0,0.0
9399,0.0,1.0,0.0,0.0
9400,0.0,1.0,0.0,0.0
9401,0.0,1.0,0.0,0.0
9402,0.193,0.807,0.0,-0.6486
9403,0.205,0.596,0.199,-0.0258
9404,0.474,0.526,0.0,-0.4019
9405,0.337,0.663,0.0,-0.765
9406,0.0,1.0,0.0,0.0
9407,0.0,1.0,0.0,0.0
9408,0.0,1.0,0.0,0.0
9409,0.0,1.0,0.0,0.0
9410,0.499,0.501,0.0,-0.4574
9411,0.0,1.0,0.0,0.0
9412,0.393,0.607,0.0,-0.3802
9413,0.0,1.0,0.0,0.0
9414,0.0,1.0,0.0,0.0
9415,0.452,0.548,0.0,-0.5106
9416,0.0,1.0,0.0,0.0
9417,0.0,0.784,0.216,0.7096
9418,0.045,0.92,0.035,-0.1655
9419,0.0,1.0,0.0,0.0
9420,0.106,0.894,0.0,-0.2263
9421,0.0,1.0,0.0,0.0
9422,0.0,1.0,0.0,0.0
9423,0.0,1.0,0.0,0.0
9424,0.0,1.0,0.0,0.0
9425,0.0,1.0,0.0,0.0
9426,0.0,1.0,0.0,0.0
9427,0.0,1.0,0.0,0.0
9428,0.0,1.0,0.0,0.0
9429,0.0,1.0,0.0,0.0
9430,0.0,1.0,0.0,0.0
9431,0.0,1.0,0.0,0.0
9432,0.0,1.0,0.0,0.0
9433,0.0,1.0,0.0,0.0
9434,0.0,1.0,0.0,0.0
9435,0.122,0.878,0.0,-0.2023
9436,0.0,1.0,0.0,0.0
9437,0.0,0.513,0.487,0.4215
9438,0.0,0.645,0.355,0.0258
9439,0.0,1.0,0.0,0.0
9440,0.0,1.0,0.0,0.0
9441,0.403,0.597,0.0,-0.4019
9442,0.0,1.0,0.0,0.0
9443,0.0,1.0,0.0,0.0
9444,0.0,1.0,0.0,0.0
9445,0.104,0.714,0.182,0.5574
9446,0.0,0.493,0.507,0.85
9447,0.0,1.0,0.0,0.0
9448,0.0,1.0,0.0,0.0
9449,0.0,1.0,0.0,0.0
9450,0.265,0.62,0.115,-0.4003
9451,0.0,1.0,0.0,0.0
9452,0.0,1.0,0.0,0.0
9453,0.0,1.0,0.0,0.0
9454,0.0,1.0,0.0,0.0
9455,0.0,1.0,0.0,0.0
9456,0.0,1.0,0.0,0.0
9457,0.047,0.886,0.066,0.1531
9458,0.0,1.0,0.0,0.0
9459,0.0,1.0,0.0,0.0
9460,0.0,1.0,0.0,0.0
9461,0.0,1.0,0.0,0.0
9462,0.0,1.0,0.0,0.0
9463,0.13,0.87,0.0,-0.128
9464,0.0,1.0,0.0,0.0
9465,0.0,1.0,0.0,0.0
9466,0.0,0.927,0.073,0.0258
9467,0.0,0.408,0.592,0.4404
9468,0.412,0.588,0.0,-0.1027
9469,0.0,1.0,0.0,0.0
9470,0.0,0.906,0.094,0.4404
9471,0.095,0.905,0.0,-0.296
9472,0.179,0.821,0.0,-0.34
9473,0.358,0.642,0.0,-0.5994
9474,0.186,0.682,0.132,-0.0516
9475,0.0,1.0,0.0,0.0
9476,0.0,0.172,0.828,0.5859
9477,0.368,0.632,0.0,-0.5423
9478,0.0,1.0,0.0,0.0
9479,0.0,1.0,0.0,0.0
9480,0.0,0.77,0.23,0.6204
9481,0.0,0.0,1.0,0.3182
9482,0.0,1.0,0.0,0.0
9483,0.0,1.0,0.0,0.0
9484,0.0,1.0,0.0,0.0
9485,0.0,1.0,0.0,0.0
9486,0.0,0.769,0.231,0.4019
9487,0.0,1.0,0.0,0.0
9488,0.0,0.676,0.324,0.6969
9489,0.0,1.0,0.0,0.0
9490,0.0,1.0,0.0,0.0
9491,0.0,0.879,0.121,0.4404
9492,0.0,1.0,0.0,0.0
9493,0.0,0.706,0.294,0.3612
9494,0.0,1.0,0.0,0.0
9495,0.0,1.0,0.0,0.0
9496,0.0,1.0,0.0,0.0
9497,0.0,1.0,0.0,0.0
9498,0.0,1.0,0.0,0.0
9499,0.0,1.0,0.0,0.0
9500,0.0,1.0,0.0,0.0
9501,0.0,0.902,0.098,0.3612
9502,0.0,1.0,0.0,0.0
9503,0.0,1.0,0.0,0.0
9504,0.0,1.0,0.0,0.0
9505,0.077,0.923,0.0,-0.128
9506,0.0,1.0,0.0,0.0
9507,0.0,1.0,0.0,0.0
9508,0.0,0.796,0.204,0.3182
9509,0.0,1.0,0.0,0.0
9510,0.0,0.897,0.103,0.4588
9511,0.0,1.0,0.0,0.0
9512,0.0,1.0,0.0,0.0
9513,0.0,1.0,0.0,0.0
9514,0.0,1.0,0.0,0.0
9515,0.0,1.0,0.0,0.0
9516,0.0,1.0,0.0,0.0
9517,0.0,1.0,0.0,0.0
9518,0.0,1.0,0.0,0.0
9519,0.0,1.0,0.0,0.0
9520,0.0,0.484,0.516,0.4939
9521,0.0,1.0,0.0,0.0
9522,0.0,1.0,0.0,0.0
9523,0.0,1.0,0.0,0.0
9524,0.0,0.857,0.143,0.4588
9525,0.0,1.0,0.0,0.0
9526,0.0,1.0,0.0,0.0
9527,0.0,1.0,0.0,0.0
9528,0.0,1.0,0.0,0.0
9529,0.0,1.0,0.0,0.0
9530,0.0,1.0,0.0,0.0
9531,0.0,0.792,0.208,0.2732
9532,0.0,1.0,0.0,0.0
9533,0.0,1.0,0.0,0.0
9534,0.0,0.462,0.538,0.5423
9535,0.0,0.845,0.155,0.3384
9536,0.0,1.0,0.0,0.0
9537,0.0,0.776,0.224,0.3818
9538,0.0,0.826,0.174,0.2732
9539,0.0,1.0,0.0,0.0
9540,0.176,0.824,0.0,-0.128
9541,0.0,1.0,0.0,0.0
9542,0.0,1.0,0.0,0.0
9543,0.0,0.79,0.21,0.3382
9544,0.0,0.948,0.052,0.0258
9545,0.0,0.909,0.091,0.0772
9546,0.0,1.0,0.0,0.0
9547,0.0,0.962,0.038,0.0387
9548,0.0,1.0,0.0,0.0
9549,0.0,1.0,0.0,0.0
9550,0.0,1.0,0.0,0.0
9551,0.054,0.852,0.094,0.2263
9552,0.077,0.923,0.0,-0.128
9553,0.0,1.0,0.0,0.0
9554,0.0,0.172,0.828,0.5859
9555,0.0,1.0,0.0,0.0
9556,0.0,1.0,0.0,0.0
9557,0.0,0.848,0.152,0.3612
9558,0.0,1.0,0.0,0.0
9559,0.0,0.682,0.318,0.4201
9560,0.0,1.0,0.0,0.0
9561,0.0,1.0,0.0,0.0
9562,0.0,1.0,0.0,0.0
9563,0.149,0.851,0.0,-0.1027
9564,0.0,1.0,0.0,0.0
9565,0.0,1.0,0.0,0.0
9566,0.0,1.0,0.0,0.0
9567,0.0,1.0,0.0,0.0
9568,0.0,0.782,0.218,0.4404
9569,0.0,1.0,0.0,0.0
9570,0.0,1.0,0.0,0.0
9571,0.0,1.0,0.0,0.0
9572,0.0,1.0,0.0,0.0
9573,0.0,1.0,0.0,0.0
9574,0.0,1.0,0.0,0.0
9575,0.0,1.0,0.0,0.0
9576,0.0,1.0,0.0,0.0
9577,0.0,1.0,0.0,0.0
9578,0.074,0.794,0.132,0.2878
9579,0.0,1.0,0.0,0.0
9580,0.12,0.88,0.0,-0.128
9581,0.0,1.0,0.0,0.0
9582,0.0,1.0,0.0,0.0
9583,0.0,0.566,0.434,0.3182
9584,0.0,1.0,0.0,0.0
9585,0.0,1.0,0.0,0.0
9586,0.103,0.897,0.0,-0.128
9587,0.417,0.583,0.0,-0.6124
9588,0.0,1.0,0.0,0.0
9589,0.0,1.0,0.0,0.0
9590,0.0,1.0,0.0,0.0
9591,0.773,0.227,0.0,-0.5267
9592,0.324,0.676,0.0,-0.5859
9593,0.0,1.0,0.0,0.0
9594,0.0,1.0,0.0,0.0
9595,0.179,0.821,0.0,-0.34
9596,0.0,1.0,0.0,0.0
9597,0.146,0.854,0.0,-0.34
9598,0.0,1.0,0.0,0.0
9599,0.0,1.0,0.0,0.0
9600,0.175,0.73,0.095,-0.2732
9601,0.0,1.0,0.0,0.0
9602,0.0,1.0,0.0,0.0
9603,0.0,1.0,0.0,0.0
9604,0.0,1.0,0.0,0.0
9605,0.123,0.766,0.111,-0.0772
9606,0.0,1.0,0.0,0.0
9607,0.0,1.0,0.0,0.0
9608,0.0,1.0,0.0,0.0
9609,0.0,1.0,0.0,0.0
9610,0.0,1.0,0.0,0.0
9611,0.0,1.0,0.0,0.0
9612,0.0,1.0,0.0,0.0
9613,0.0,0.89,0.11,0.2732
9614,0.0,1.0,0.0,0.0
9615,0.325,0.675,0.0,-0.3412
9616,0.0,0.737,0.263,0.3612
9617,0.0,0.828,0.172,0.3612
9618,1.0,0.0,0.0,-0.1531
9619,0.0,0.744,0.256,0.8641
9620,0.0,1.0,0.0,0.0
9621,0.0,0.811,0.189,0.2732
9622,0.0,1.0,0.0,0.0
9623,0.0,1.0,0.0,0.0
9624,0.122,0.718,0.16,0.1779
9625,0.0,1.0,0.0,0.0
9626,0.0,1.0,0.0,0.0
9627,0.0,1.0,0.0,0.0
9628,0.0,1.0,0.0,0.0
9629,0.0,1.0,0.0,0.0
9630,0.0,1.0,0.0,0.0
9631,0.0,1.0,0.0,0.0
9632,0.289,0.711,0.0,-0.8074
9633,0.0,1.0,0.0,0.0
9634,0.0,1.0,0.0,0.0
9635,0.0,0.839,0.161,0.3612
9636,0.303,0.404,0.293,-0.0258
9637,0.0,1.0,0.0,0.0
9638,0.0,1.0,0.0,0.0
9639,0.0,1.0,0.0,0.0
9640,0.0,0.851,0.149,0.2732
9641,0.0,1.0,0.0,0.0
9642,0.0,1.0,0.0,0.0
9643,0.0,1.0,0.0,0.0
9644,0.0,1.0,0.0,0.0
9645,0.0,1.0,0.0,0.0
9646,0.0,1.0,0.0,0.0
9647,0.0,1.0,0.0,0.0
9648,0.0,0.945,0.055,0.2732
9649,0.0,1.0,0.0,0.0
9650,0.0,1.0,0.0,0.0
9651,0.0,1.0,0.0,0.0
9652,0.0,1.0,0.0,0.0
9653,0.0,0.729,0.271,0.6369
9654,0.0,0.656,0.344,0.2732
9655,0.0,1.0,0.0,0.0
9656,0.0,1.0,0.0,0.0
9657,0.0,1.0,0.0,0.0
9658,0.0,1.0,0.0,0.0
9659,0.0,1.0,0.0,0.0
9660,0.0,1.0,0.0,0.0
9661,0.0,1.0,0.0,0.0
9662,0.0,1.0,0.0,0.0
9663,0.181,0.819,0.0,-0.4767
9664,0.279,0.721,0.0,-0.4767
9665,0.0,1.0,0.0,0.0
9666,0.0,1.0,0.0,0.0
9667,0.0,1.0,0.0,0.0
9668,0.0,0.775,0.225,0.4404
9669,0.0,1.0,0.0,0.0
9670,0.0,1.0,0.0,0.0
9671,0.0,1.0,0.0,0.0
9672,0.0,0.707,0.293,0.4404
9673,0.0,1.0,0.0,0.0
9674,0.0,0.784,0.216,0.0258
9675,0.0,1.0,0.0,0.0
9676,0.0,1.0,0.0,0.0
9677,0.0,0.774,0.226,0.5423
9678,0.0,1.0,0.0,0.0
9679,0.255,0.745,0.0,-0.34
9680,0.0,1.0,0.0,0.0
9681,0.0,1.0,0.0,0.0
9682,0.0,0.911,0.089,0.1901
9683,0.0,1.0,0.0,0.0
9684,0.35,0.65,0.0,-0.4003
9685,0.0,1.0,0.0,0.0
9686,0.0,1.0,0.0,0.0
9687,0.0,1.0,0.0,0.0
9688,0.0,1.0,0.0,0.0
9689,0.0,1.0,0.0,0.0
9690,0.0,0.853,0.147,0.3041
9691,0.0,1.0,0.0,0.0
9692,0.0,1.0,0.0,0.0
9693,0.301,0.411,0.288,-0.0258
9694,0.0,0.912,0.088,0.3612
9695,0.0,0.263,0.737,0.4215
9696,0.0,0.641,0.359,0.4215
9697,0.0,1.0,0.0,0.0
9698,0.0,0.641,0.359,0.4215
9699,0.307,0.693,0.0,-0.4767
9700,0.12,0.88,0.0,-0.6705
9701,0.0,0.925,0.075,0.2732
9702,0.0,1.0,0.0,0.0
9703,0.0,1.0,0.0,0.0
9704,0.0,1.0,0.0,0.0
9705,0.0,1.0,0.0,0.0
9706,0.0,0.706,0.294,0.3612
9707,0.0,1.0,0.0,0.0
9708,0.0,1.0,0.0,0.0
9709,0.0,1.0,0.0,0.0
9710,0.0,1.0,0.0,0.0
9711,0.0,0.208,0.792,0.765
9712,0.0,1.0,0.0,0.0
9713,0.0,1.0,0.0,0.0
9714,0.0,1.0,0.0,0.0
9715,0.143,0.65,0.208,0.2481
9716,0.052,0.948,0.0,-0.5423
9717,0.0,0.84,0.16,0.2732
9718,0.0,1.0,0.0,0.0
9719,0.058,0.877,0.065,-0.2942
9720,0.0,1.0,0.0,0.0
9721,0.0,1.0,0.0,0.0
9722,0.0,1.0,0.0,0.0
9723,0.0,0.172,0.828,0.5859
9724,0.0,1.0,0.0,0.0
9725,0.234,0.567,0.199,-0.128
9726,0.355,0.645,0.0,-0.5106
9727,0.118,0.882,0.0,-0.6059
9728,0.0,1.0,0.0,0.0
9729,0.0,1.0,0.0,0.0
9730,0.0,0.82,0.18,0.5574
9731,0.26,0.74,0.0,-0.4877
9732,0.153,0.51,0.338,0.4404
9733,0.0,0.615,0.385,0.3612
9734,0.205,0.683,0.112,-0.2263
9735,0.0,1.0,0.0,0.0
9736,0.0,1.0,0.0,0.0
9737,0.237,0.763,0.0,-0.4215
9738,0.0,0.7,0.3,0.4588
9739,0.0,1.0,0.0,0.0
9740,0.0,1.0,0.0,0.0
9741,0.0,0.393,0.607,0.4754
9742,0.0,0.256,0.744,0.4404
9743,0.0,0.902,0.098,0.0772
9744,0.0,0.884,0.116,0.3612
9745,0.086,0.858,0.056,-0.25
9746,0.0,1.0,0.0,0.0
9747,0.0,0.464,0.536,0.8555
9748,0.0,1.0,0.0,0.0
9749,0.0,1.0,0.0,0.0
9750,0.0,1.0,0.0,0.0
9751,0.0,1.0,0.0,0.0
9752,0.0,1.0,0.0,0.0
9753,0.0,1.0,0.0,0.0
9754,0.0,1.0,0.0,0.0
9755,0.0,1.0,0.0,0.0
9756,0.0,1.0,0.0,0.0
9757,0.0,1.0,0.0,0.0
9758,0.0,1.0,0.0,0.0
9759,0.0,0.885,0.115,0.2382
9760,0.073,0.927,0.0,-0.2263
9761,0.0,1.0,0.0,0.0
9762,0.086,0.826,0.088,0.0258
9763,0.212,0.788,0.0,-0.5106
9764,0.218,0.782,0.0,-0.9029
9765,0.0,1.0,0.0,0.0
9766,0.0,1.0,0.0,0.0
9767,0.0,0.848,0.152,0.3612
9768,0.0,0.907,0.093,0.5704
9769,0.0,0.723,0.277,0.3182
9770,0.0,1.0,0.0,0.0
9771,0.106,0.894,0.0,-0.2263
9772,0.0,0.685,0.315,0.3182
9773,0.4,0.6,0.0,-0.25
9774,0.0,1.0,0.0,0.0
9775,0.0,1.0,0.0,0.0
9776,0.168,0.611,0.221,0.1779
9777,0.0,1.0,0.0,0.0
9778,0.0,1.0,0.0,0.0
9779,0.0,0.0,1.0,0.4404
9780,0.0,1.0,0.0,0.0
9781,0.0,1.0,0.0,0.0
9782,0.0,1.0,0.0,0.0
9783,0.0,1.0,0.0,0.0
9784,0.0,1.0,0.0,0.0
9785,0.299,0.701,0.0,-0.5719
9786,0.0,1.0,0.0,0.0
9787,0.0,1.0,0.0,0.0
9788,0.049,0.951,0.0,-0.3919
9789,0.244,0.756,0.0,-0.4404
9790,0.196,0.804,0.0,-0.0572
9791,0.0,1.0,0.0,0.0
9792,0.059,0.851,0.091,0.1779
9793,0.0,1.0,0.0,0.0
9794,0.0,0.8,0.2,0.3612
9795,0.0,1.0,0.0,0.0
9796,0.0,0.888,0.112,0.7003
9797,0.0,1.0,0.0,0.0
9798,0.0,0.625,0.375,0.4588
9799,0.42,0.58,0.0,-0.4404
9800,0.0,1.0,0.0,0.0
9801,0.0,1.0,0.0,0.0
9802,0.0,1.0,0.0,0.0
9803,0.0,1.0,0.0,0.0
9804,0.0,1.0,0.0,0.0
9805,0.185,0.815,0.0,-0.5927
9806,0.423,0.577,0.0,-0.296
9807,0.266,0.734,0.0,-0.4391
9808,0.0,1.0,0.0,0.0
9809,0.0,1.0,0.0,0.0
9810,0.0,1.0,0.0,0.0
9811,0.244,0.756,0.0,-0.4404
9812,0.195,0.805,0.0,-0.4404
9813,0.0,1.0,0.0,0.0
9814,0.0,1.0,0.0,0.0
9815,0.0,1.0,0.0,0.0
9816,0.0,0.667,0.333,0.3612
9817,0.0,0.588,0.412,0.2732
9818,0.128,0.872,0.0,-0.2263
9819,0.0,1.0,0.0,0.0
9820,0.423,0.577,0.0,-0.296
9821,0.0,1.0,0.0,0.0
9822,0.0,1.0,0.0,0.0
9823,0.184,0.816,0.0,-0.2023
9824,0.0,1.0,0.0,0.0
9825,0.0,1.0,0.0,0.0
9826,0.296,0.704,0.0,-0.7992
9827,0.0,1.0,0.0,0.0
9828,0.535,0.465,0.0,-0.3182
9829,0.0,1.0,0.0,0.0
9830,0.0,1.0,0.0,0.0
9831,0.0,1.0,0.0,0.0
9832,0.0,1.0,0.0,0.0
9833,0.0,1.0,0.0,0.0
9834,0.0,1.0,0.0,0.0
9835,0.0,1.0,0.0,0.0
9836,0.0,0.56,0.44,0.6705
9837,0.141,0.859,0.0,-0.3182
9838,0.0,1.0,0.0,0.0
9839,0.119,0.881,0.0,-0.5859
9840,0.0,0.508,0.492,0.4404
9841,0.0,1.0,0.0,0.0
9842,0.0,1.0,0.0,0.0
9843,0.0,1.0,0.0,0.0
9844,0.0,1.0,0.0,0.0
9845,0.0,1.0,0.0,0.0
9846,0.0,1.0,0.0,0.0
9847,0.0,0.775,0.225,0.4404
9848,0.0,1.0,0.0,0.0
9849,0.0,1.0,0.0,0.0
9850,0.113,0.887,0.0,-0.2023
9851,0.14,0.86,0.0,-0.0772
9852,0.412,0.588,0.0,-0.4215
9853,0.0,1.0,0.0,0.0
9854,0.0,1.0,0.0,0.0
9855,0.0,1.0,0.0,0.0
9856,0.0,0.769,0.231,0.5574
9857,0.0,1.0,0.0,0.0
9858,0.0,1.0,0.0,0.0
9859,0.0,1.0,0.0,0.0
9860,0.146,0.854,0.0,-0.34
9861,0.0,1.0,0.0,0.0
9862,0.0,1.0,0.0,0.0
9863,0.0,1.0,0.0,0.0
9864,0.306,0.694,0.0,-0.296
9865,0.318,0.682,0.0,-0.1027
9866,0.0,1.0,0.0,0.0
9867,0.0,0.253,0.747,0.7096
9868,0.11,0.551,0.339,0.4404
9869,0.6,0.4,0.0,-0.4588
9870,0.508,0.492,0.0,-0.4767
9871,0.368,0.632,0.0,-0.5423
9872,0.0,1.0,0.0,0.0
9873,0.0,1.0,0.0,0.0
9874,0.0,1.0,0.0,0.0
9875,0.0,1.0,0.0,0.0
9876,0.0,1.0,0.0,0.0
9877,0.123,0.877,0.0,-0.1027
9878,0.413,0.587,0.0,-0.2755
9879,0.383,0.617,0.0,-0.4767
9880,0.0,1.0,0.0,0.0
9881,0.0,0.815,0.185,0.3612
9882,0.318,0.682,0.0,-0.1027
9883,0.0,1.0,0.0,0.0
9884,0.241,0.759,0.0,-0.2263
9885,0.0,1.0,0.0,0.0
9886,0.437,0.563,0.0,-0.4767
9887,0.0,1.0,0.0,0.0
9888,0.459,0.541,0.0,-0.5256
9889,0.0,1.0,0.0,0.0
9890,0.0,1.0,0.0,0.0
9891,0.318,0.682,0.0,-0.4215
9892,0.279,0.721,0.0,-0.4767
9893,0.0,1.0,0.0,0.0
9894,0.0,1.0,0.0,0.0
9895,0.571,0.429,0.0,-0.6113
9896,0.0,1.0,0.0,0.0
9897,0.0,0.8,0.2,0.1901
9898,0.074,0.7,0.226,0.5994
9899,0.076,0.924,0.0,-0.2263
9900,0.0,1.0,0.0,0.0
9901,0.0,0.811,0.189,0.4201
9902,0.0,1.0,0.0,0.0
9903,0.125,0.875,0.0,-0.4588
9904,0.0,0.552,0.448,0.6204
9905,0.113,0.84,0.047,-0.5423
9906,0.0,1.0,0.0,0.0
9907,0.0,1.0,0.0,0.0
9908,0.0,1.0,0.0,0.0
9909,0.156,0.844,0.0,-0.644
9910,0.0,1.0,0.0,0.0
9911,0.118,0.882,0.0,-0.5574
9912,0.0,1.0,0.0,0.0
9913,0.167,0.833,0.0,-0.296
9914,0.341,0.659,0.0,-0.4767
9915,0.233,0.767,0.0,-0.7717
9916,0.181,0.819,0.0,-0.4767
9917,0.0,1.0,0.0,0.0
9918,0.0,0.897,0.103,0.3182
9919,0.0,1.0,0.0,0.0
9920,0.126,0.874,0.0,-0.5563
9921,0.0,0.78,0.22,0.4767
9922,0.0,1.0,0.0,0.0
9923,0.0,1.0,0.0,0.0
9924,0.058,0.853,0.089,0.2263
9925,0.101,0.712,0.186,0.3716
9926,0.226,0.677,0.098,-0.4019
9927,0.0,1.0,0.0,0.0
9928,0.176,0.824,0.0,-0.4927
9929,0.0,1.0,0.0,0.0
9930,0.0,0.909,0.091,0.2263
9931,0.0,1.0,0.0,0.0
9932,0.351,0.541,0.108,-0.6597
9933,0.256,0.744,0.0,-0.4767
9934,0.0,1.0,0.0,0.0
9935,0.0,1.0,0.0,0.0
9936,0.0,1.0,0.0,0.0
9937,0.0,0.737,0.263,0.3612
9938,0.0,1.0,0.0,0.0
9939,0.0,1.0,0.0,0.0
9940,0.0,1.0,0.0,0.0
9941,0.0,1.0,0.0,0.0
9942,0.0,1.0,0.0,0.0
9943,0.0,1.0,0.0,0.0
9944,0.0,1.0,0.0,0.0
9945,0.159,0.647,0.194,0.1531
9946,0.0,1.0,0.0,0.0
9947,0.0,1.0,0.0,0.0
9948,0.0,1.0,0.0,0.0
9949,0.0,1.0,0.0,0.0
9950,0.176,0.588,0.235,0.2023
9951,0.0,1.0,0.0,0.0
9952,0.0,1.0,0.0,0.0
9953,0.0,1.0,0.0,0.0
9954,0.231,0.769,0.0,-0.34
9955,0.0,1.0,0.0,0.0
9956,0.0,0.549,0.451,0.6249
9957,0.58,0.42,0.0,-0.631
9958,0.0,1.0,0.0,0.0
9959,0.2,0.629,0.171,-0.128
9960,0.443,0.557,0.0,-0.1513
9961,0.405,0.595,0.0,-0.5267
9962,0.242,0.758,0.0,-0.4927
9963,0.0,0.566,0.434,0.3182
9964,0.623,0.377,0.0,-0.765
9965,0.454,0.546,0.0,-0.6326
9966,0.0,0.909,0.091,0.3182
9967,0.073,0.819,0.108,0.1458
9968,0.141,0.817,0.042,-0.6124
9969,0.0,1.0,0.0,0.0
9970,0.0,1.0,0.0,0.0
9971,0.0,1.0,0.0,0.0
9972,0.0,1.0,0.0,0.0
9973,0.0,1.0,0.0,0.0
9974,0.137,0.714,0.148,0.0516
9975,0.0,0.732,0.268,0.5106
9976,0.0,1.0,0.0,0.0
9977,0.0,1.0,0.0,0.0
9978,0.0,1.0,0.0,0.0
9979,0.0,1.0,0.0,0.0
9980,0.0,1.0,0.0,0.0
9981,0.333,0.381,0.286,-0.128
9982,0.111,0.792,0.097,-0.0772
9983,0.146,0.854,0.0,-0.34
9984,0.0,1.0,0.0,0.0
9985,0.0,0.638,0.362,0.6249
9986,0.0,1.0,0.0,0.0
9987,0.256,0.744,0.0,-0.5849
9988,0.0,1.0,0.0,0.0
9989,0.508,0.492,0.0,-0.4767
9990,0.0,0.559,0.441,0.7835
9991,0.0,0.596,0.404,0.5256
9992,0.089,0.781,0.13,0.2023
9993,0.383,0.617,0.0,-0.4767
9994,0.333,0.667,0.0,-0.3612
9995,0.0,0.735,0.265,0.2023
9996,0.0,0.364,0.636,0.5423
9997,0.0,0.893,0.107,0.5023
9998,0.0,1.0,0.0,0.0
9999,0.0,1.0,0.0,0.0
10000,0.677,0.323,0.0,-0.743
10001,0.283,0.612,0.105,-0.6757
10002,0.467,0.533,0.0,-0.5423
10003,0.228,0.633,0.14,-0.6029
10004,0.0,1.0,0.0,0.0
10005,0.0,1.0,0.0,0.0
10006,0.0,1.0,0.0,0.0
10007,0.368,0.632,0.0,-0.5423
10008,0.0,0.753,0.247,0.3182
10009,0.4,0.6,0.0,-0.7184
10010,0.255,0.745,0.0,-0.34
10011,0.531,0.469,0.0,-0.5255
10012,0.0,0.753,0.247,0.3182
10013,0.0,1.0,0.0,0.0
10014,0.145,0.855,0.0,-0.2572
10015,0.075,0.841,0.083,0.3567
10016,0.0,1.0,0.0,0.0
10017,0.0,0.944,0.056,0.3612
10018,0.089,0.911,0.0,-0.2617
10019,0.0,0.885,0.115,0.5023
10020,0.0,1.0,0.0,0.0
