,neg,neu,pos,compound,word_count
208,0.0,1.0,0.0,0.0,23
209,0.0,0.658,0.342,0.3818,6
210,0.0,0.749,0.251,0.5719,18
211,0.0,1.0,0.0,0.0,5
212,0.0,1.0,0.0,0.0,4
213,0.0,1.0,0.0,0.0,5
214,0.0,0.408,0.592,0.4404,4
215,0.315,0.685,0.0,-0.68,12
216,0.0,0.929,0.071,0.2263,27
217,0.0,1.0,0.0,0.0,19
218,0.0,1.0,0.0,0.0,8
219,0.0,1.0,0.0,0.0,8
220,0.388,0.612,0.0,-0.2263,4
221,0.0,0.902,0.098,0.3612,26
222,0.0,0.865,0.135,0.3612,19
223,0.0,1.0,0.0,0.0,15
224,0.112,0.888,0.0,-0.2263,18
225,0.179,0.821,0.0,-0.34,14
226,0.0,1.0,0.0,0.0,23
227,0.0,1.0,0.0,0.0,3
228,0.0,1.0,0.0,0.0,6
229,0.0,1.0,0.0,0.0,16
230,0.0,0.735,0.265,0.2023,7
231,0.0,1.0,0.0,0.0,8
232,0.0,1.0,0.0,0.0,12
233,0.0,1.0,0.0,0.0,9
234,0.0,1.0,0.0,0.0,18
235,0.487,0.513,0.0,-0.2263,4
236,0.39,0.61,0.0,-0.4939,6
237,0.0,1.0,0.0,0.0,7
238,0.0,1.0,0.0,0.0,4
239,0.097,0.903,0.0,-0.3094,26
240,0.0,0.848,0.152,0.3612,16
241,0.0,1.0,0.0,0.0,8
242,0.0,0.885,0.115,0.0772,12
243,0.275,0.725,0.0,-0.2263,7
244,0.0,1.0,0.0,0.0,17
245,0.0,1.0,0.0,0.0,24
246,0.109,0.891,0.0,-0.6553,52
247,0.133,0.867,0.0,-0.3818,21
248,0.0,1.0,0.0,0.0,11
249,0.187,0.813,0.0,-0.3182,12
250,0.0,1.0,0.0,0.0,6
251,0.0,1.0,0.0,0.0,6
252,0.0,0.746,0.254,0.7003,23
253,0.073,0.927,0.0,-0.3182,32
254,0.417,0.583,0.0,-0.6486,9
255,0.0,0.707,0.293,0.4404,11
256,0.0,1.0,0.0,0.0,10
257,0.0,0.775,0.225,0.4404,12
258,0.0,1.0,0.0,0.0,8
259,0.0,1.0,0.0,0.0,9
260,0.0,0.826,0.174,0.2732,11
261,0.0,1.0,0.0,0.0,15
262,0.341,0.659,0.0,-0.4767,8
263,0.0,1.0,0.0,0.0,3
264,0.0,1.0,0.0,0.0,5
265,0.0,1.0,0.0,0.0,14
266,0.0,1.0,0.0,0.0,5
267,0.0,0.641,0.359,0.4215,7
268,0.0,1.0,0.0,0.0,18
269,0.03,0.907,0.063,0.3182,43
270,0.17,0.83,0.0,-0.6486,24
271,0.0,0.84,0.16,0.2732,13
272,0.097,0.903,0.0,-0.4404,28
273,0.31,0.69,0.0,-0.836,28
274,0.0,1.0,0.0,0.0,7
275,0.227,0.705,0.068,-0.7227,23
276,0.306,0.694,0.0,-0.6486,15
277,0.0,1.0,0.0,0.0,8
278,0.0,1.0,0.0,0.0,42
279,0.123,0.692,0.185,0.1531,27
280,0.0,0.938,0.062,0.2023,30
281,0.0,1.0,0.0,0.0,25
282,0.0,0.89,0.11,0.1531,16
283,0.0,0.465,0.535,0.3182,3
