,neg,neu,pos,compound
749,0.0,1.0,0.0,0.0
750,0.0,0.845,0.155,0.5927
751,0.0,1.0,0.0,0.0
752,0.0,1.0,0.0,0.0
753,0.0,0.769,0.231,0.2732
754,0.347,0.653,0.0,-0.1511
755,0.0,1.0,0.0,0.0
756,0.0,1.0,0.0,0.0
757,0.0,1.0,0.0,0.0
758,0.0,1.0,0.0,0.0
759,0.061,0.939,0.0,-0.0286
760,0.091,0.909,0.0,-0.4215
761,0.0,0.854,0.146,0.4404
762,0.0,0.86,0.14,0.0772
763,0.12,0.718,0.162,0.4019
764,0.0,1.0,0.0,0.0
765,0.0,1.0,0.0,0.0
766,0.434,0.566,0.0,-0.6808
767,0.0,1.0,0.0,0.0
768,0.0,1.0,0.0,0.0
769,0.094,0.75,0.156,0.25
770,0.026,0.871,0.103,0.7506
771,0.0,1.0,0.0,0.0
772,0.0,1.0,0.0,0.0
773,0.215,0.69,0.096,-0.4767
774,0.0,1.0,0.0,0.0
775,0.0,0.48,0.52,0.7579
776,0.0,1.0,0.0,0.0
777,0.0,0.656,0.344,0.6369
778,0.0,1.0,0.0,0.0
779,0.0,1.0,0.0,0.0
780,0.0,0.58,0.42,0.4404
781,0.0,1.0,0.0,0.0
782,0.0,1.0,0.0,0.0
783,0.0,1.0,0.0,0.0
784,0.0,0.735,0.265,0.2023
785,0.0,0.426,0.574,0.6597
786,0.344,0.656,0.0,-0.4847
787,0.0,1.0,0.0,0.0
788,0.0,1.0,0.0,0.0
789,0.244,0.756,0.0,-0.4404
790,0.0,1.0,0.0,0.0
791,0.0,0.615,0.385,0.3612
792,0.196,0.804,0.0,-0.0572
793,0.0,1.0,0.0,0.0
794,0.0,1.0,0.0,0.0
795,0.0,1.0,0.0,0.0
796,0.0,1.0,0.0,0.0
797,0.465,0.535,0.0,-0.1877
798,0.0,1.0,0.0,0.0
799,0.0,1.0,0.0,0.0
800,0.0,1.0,0.0,0.0
801,0.0,1.0,0.0,0.0
802,0.0,1.0,0.0,0.0
803,0.0,1.0,0.0,0.0
804,0.0,1.0,0.0,0.0
805,0.0,1.0,0.0,0.0
806,0.0,0.811,0.189,0.4201
807,0.0,1.0,0.0,0.0
808,0.19,0.81,0.0,-0.6597
809,0.0,1.0,0.0,0.0
810,0.0,0.3,0.7,0.5659
811,0.0,1.0,0.0,0.0
812,0.0,1.0,0.0,0.0
813,0.128,0.671,0.201,0.296
814,0.0,1.0,0.0,0.0
815,0.167,0.833,0.0,-0.1027
816,0.524,0.476,0.0,-0.296
817,0.0,0.828,0.172,0.3612
818,0.0,0.944,0.056,0.4404
819,0.0,0.818,0.182,0.4404
820,0.0,0.633,0.367,0.4404
821,0.0,0.417,0.583,0.6369
822,0.278,0.722,0.0,-0.4023
823,0.0,0.821,0.179,0.3384
824,0.129,0.76,0.11,0.128
825,0.0,0.696,0.304,0.8074
826,0.0,0.809,0.191,0.9107
827,0.0,0.834,0.166,0.3384
828,0.252,0.485,0.262,0.0258
829,0.0,1.0,0.0,0.0
830,0.173,0.827,0.0,-0.5499
831,0.111,0.671,0.218,0.6808
832,0.0,1.0,0.0,0.0
833,0.0,1.0,0.0,0.0
834,0.079,0.921,0.0,-0.395
835,0.091,0.909,0.0,-0.296
836,0.0,1.0,0.0,0.0
837,0.0,1.0,0.0,0.0
838,0.0,1.0,0.0,0.0
839,0.066,0.711,0.223,0.765
840,0.097,0.903,0.0,-0.4939
841,0.0,1.0,0.0,0.0
842,0.0,1.0,0.0,0.0
843,0.0,1.0,0.0,0.0
844,0.179,0.821,0.0,-0.34
845,0.296,0.704,0.0,-0.2732
846,0.0,1.0,0.0,0.0
847,0.0,1.0,0.0,0.0
848,0.0,1.0,0.0,0.0
849,0.0,1.0,0.0,0.0
850,0.0,1.0,0.0,0.0
851,0.0,0.913,0.087,0.2023
852,0.0,1.0,0.0,0.0
853,0.36,0.64,0.0,-0.6705
854,0.0,1.0,0.0,0.0
855,0.13,0.87,0.0,-0.34
856,0.0,0.807,0.193,0.3384
857,0.0,1.0,0.0,0.0
858,0.0,1.0,0.0,0.0
859,0.141,0.859,0.0,-0.3182
860,0.173,0.827,0.0,-0.3182
861,0.0,1.0,0.0,0.0
862,0.0,0.819,0.181,0.4767
863,0.0,0.625,0.375,0.8402
864,0.0,1.0,0.0,0.0
865,0.0,0.875,0.125,0.5334
866,0.0,0.79,0.21,0.3384
867,0.0,0.48,0.52,0.7579
868,0.128,0.682,0.19,0.4404
869,0.0,0.759,0.241,0.6956
870,0.065,0.797,0.138,0.5267
871,0.074,0.926,0.0,-0.4215
872,0.0,1.0,0.0,0.0
873,0.0,1.0,0.0,0.0
874,0.266,0.734,0.0,-0.4404
875,0.257,0.483,0.26,0.0111
876,0.0,1.0,0.0,0.0
877,0.0,1.0,0.0,0.0
878,0.129,0.622,0.249,0.6597
879,0.082,0.707,0.212,0.5267
880,0.143,0.857,0.0,-0.3252
881,0.082,0.612,0.305,0.443
882,0.176,0.824,0.0,-0.128
883,0.0,1.0,0.0,0.0
884,0.077,0.769,0.154,0.296
885,0.14,0.581,0.279,0.296
886,0.0,1.0,0.0,0.0
887,0.0,0.568,0.432,0.5859
888,0.08,0.92,0.0,-0.5106
889,0.13,0.756,0.113,-0.1027
890,0.0,1.0,0.0,0.0
891,0.142,0.447,0.411,0.765
892,0.0,0.823,0.177,0.4215
893,0.241,0.759,0.0,-0.5413
894,0.061,0.939,0.0,-0.7469
895,0.0,0.759,0.241,0.6908
896,0.238,0.762,0.0,-0.9545
897,0.0,0.533,0.467,0.8674
898,0.167,0.833,0.0,-0.2023
899,0.0,1.0,0.0,0.0
900,0.0,1.0,0.0,0.0
901,0.116,0.884,0.0,-0.886
902,0.0,0.92,0.08,0.144
903,0.082,0.595,0.322,0.9604
904,0.147,0.723,0.13,-0.2617
905,0.081,0.919,0.0,-0.3182
906,0.069,0.777,0.154,0.7579
907,0.216,0.568,0.216,0.2644
908,0.0,0.345,0.655,0.9081
909,0.0,0.796,0.204,0.6249
910,0.0,0.75,0.25,0.4588
911,0.0,1.0,0.0,0.0
912,0.0,0.929,0.071,0.0772
913,0.0,0.685,0.315,0.3182
914,0.0,0.615,0.385,0.3612
915,0.0,0.762,0.238,0.3612
916,0.0,0.641,0.359,0.4215
917,0.0,1.0,0.0,0.0
918,0.0,1.0,0.0,0.0
919,0.0,1.0,0.0,0.0
920,0.116,0.679,0.205,0.8364
921,0.0,1.0,0.0,0.0
922,0.167,0.833,0.0,-0.1531
923,0.0,0.784,0.216,0.5106
924,0.0,0.721,0.279,0.7346
925,0.056,0.643,0.302,0.8988
926,0.0,1.0,0.0,0.0
927,0.0,1.0,0.0,0.0
928,0.0,1.0,0.0,0.0
929,0.0,0.791,0.209,0.4404
930,0.0,0.676,0.324,0.7717
931,0.1,0.654,0.246,0.5181
932,0.129,0.765,0.106,0.0516
933,0.0,1.0,0.0,0.0
934,0.397,0.603,0.0,-0.6808
935,0.0,1.0,0.0,0.0
936,0.0,1.0,0.0,0.0
937,0.0,1.0,0.0,0.0
938,0.0,0.808,0.192,0.1695
939,0.0,1.0,0.0,0.0
940,0.0,0.8,0.2,0.4588
941,0.268,0.732,0.0,-0.296
942,0.0,1.0,0.0,0.0
943,0.339,0.661,0.0,-0.6259
944,0.0,1.0,0.0,0.0
945,0.0,1.0,0.0,0.0
946,0.0,1.0,0.0,0.0
947,0.0,1.0,0.0,0.0
948,0.0,1.0,0.0,0.0
949,0.0,0.727,0.273,0.4588
950,0.0,1.0,0.0,0.0
951,0.0,1.0,0.0,0.0
952,0.0,0.932,0.068,0.0258
953,0.0,1.0,0.0,0.0
954,0.0,1.0,0.0,0.0
955,0.0,1.0,0.0,0.0
956,0.0,1.0,0.0,0.0
957,0.0,1.0,0.0,0.0
958,0.0,0.571,0.429,0.4588
959,0.0,1.0,0.0,0.0
960,0.0,1.0,0.0,0.0
961,0.0,0.812,0.188,0.5859
962,0.0,1.0,0.0,0.0
963,0.355,0.645,0.0,-0.296
964,0.0,0.64,0.36,0.9153
965,0.397,0.603,0.0,-0.6808
966,0.096,0.762,0.142,0.1015
967,0.0,1.0,0.0,0.0
968,0.0,1.0,0.0,0.0
969,0.0,0.87,0.13,0.4588
970,0.0,1.0,0.0,0.0
971,0.0,1.0,0.0,0.0
972,0.0,1.0,0.0,0.0
973,0.0,1.0,0.0,0.0
974,0.0,0.727,0.273,0.4588
975,0.0,1.0,0.0,0.0
976,0.0,0.741,0.259,0.9112
977,0.0,0.714,0.286,0.9042
978,0.0,0.605,0.395,0.9792
979,0.08,0.804,0.115,0.5106
980,0.0,0.861,0.139,0.5719
981,0.0,1.0,0.0,0.0
982,0.0,1.0,0.0,0.0
983,0.283,0.505,0.212,-0.1779
984,0.0,1.0,0.0,0.0
985,0.0,1.0,0.0,0.0
986,0.0,0.941,0.059,0.145
987,0.0,1.0,0.0,0.0
988,0.0,1.0,0.0,0.0
989,0.0,1.0,0.0,0.0
990,0.149,0.851,0.0,-0.5423
991,0.244,0.756,0.0,-0.4404
992,0.0,1.0,0.0,0.0
993,0.0,1.0,0.0,0.0
994,0.0,1.0,0.0,0.0
995,0.0,1.0,0.0,0.0
996,0.0,1.0,0.0,0.0
997,0.0,1.0,0.0,0.0
998,0.0,1.0,0.0,0.0
999,0.0,1.0,0.0,0.0
1000,0.132,0.78,0.087,-0.5849
1001,0.0,1.0,0.0,0.0
1002,0.0,1.0,0.0,0.0
1003,0.0,1.0,0.0,0.0
1004,0.0,1.0,0.0,0.0
1005,0.0,1.0,0.0,0.0
1006,0.0,1.0,0.0,0.0
1007,0.258,0.742,0.0,-0.539
1008,0.0,1.0,0.0,0.0
1009,0.0,1.0,0.0,0.0
1010,0.0,0.574,0.426,0.6652
1011,0.0,1.0,0.0,0.0
1012,0.277,0.723,0.0,-0.6808
1013,0.0,1.0,0.0,0.0
1014,0.0,1.0,0.0,0.0
1015,0.0,1.0,0.0,0.0
1016,0.0,1.0,0.0,0.0
1017,0.0,1.0,0.0,0.0
1018,0.0,1.0,0.0,0.0
1019,0.0,1.0,0.0,0.0
1020,0.206,0.736,0.058,-0.4257
1021,0.0,1.0,0.0,0.0
1022,0.288,0.712,0.0,-0.7553
1023,0.0,1.0,0.0,0.0
1024,0.133,0.867,0.0,-0.0572
1025,0.0,1.0,0.0,0.0
1026,0.46,0.54,0.0,-0.8177
1027,0.0,1.0,0.0,0.0
1028,0.0,1.0,0.0,0.0
1029,0.0,1.0,0.0,0.0
1030,0.0,1.0,0.0,0.0
1031,0.0,1.0,0.0,0.0
1032,0.0,0.86,0.14,0.5719
1033,0.0,1.0,0.0,0.0
1034,0.206,0.794,0.0,-0.0772
1035,0.0,1.0,0.0,0.0
1036,0.0,1.0,0.0,0.0
1037,0.0,0.706,0.294,0.3612
1038,0.0,1.0,0.0,0.0
1039,0.0,0.508,0.492,0.4404
1040,0.0,1.0,0.0,0.0
1041,0.0,1.0,0.0,0.0
1042,0.0,1.0,0.0,0.0
1043,0.0,1.0,0.0,0.0
1044,0.0,1.0,0.0,0.0
1045,0.437,0.563,0.0,-0.4767
1046,0.0,1.0,0.0,0.0
1047,0.0,1.0,0.0,0.0
1048,0.437,0.563,0.0,-0.4767
1049,0.278,0.722,0.0,-0.4019
1050,0.0,0.609,0.391,0.5927
1051,0.0,1.0,0.0,0.0
1052,0.0,0.263,0.737,0.6808
1053,0.0,0.256,0.744,0.4404
1054,0.0,0.825,0.175,0.3724
1055,0.0,1.0,0.0,0.0
1056,0.095,0.807,0.098,0.3257
1057,0.186,0.575,0.239,0.0772
1058,0.204,0.579,0.217,0.1838
1059,0.0,1.0,0.0,0.0
1060,0.117,0.781,0.102,-0.128
1061,0.108,0.859,0.033,-0.5859
1062,0.305,0.695,0.0,-0.6908
1063,0.325,0.675,0.0,-0.9468
1064,0.0,0.857,0.143,0.4588
1065,0.0,1.0,0.0,0.0
1066,0.0,1.0,0.0,0.0
1067,0.0,0.755,0.245,0.5994
1068,0.0,1.0,0.0,0.0
1069,0.0,0.656,0.344,0.2732
1070,0.0,0.579,0.421,0.2924
1071,0.0,1.0,0.0,0.0
1072,0.0,0.478,0.522,0.2924
1073,0.0,1.0,0.0,0.0
1074,0.0,1.0,0.0,0.0
1075,0.0,1.0,0.0,0.0
1076,0.091,0.909,0.0,-0.128
1077,0.0,1.0,0.0,0.0
1078,0.0,1.0,0.0,0.0
1079,0.0,0.357,0.643,0.5574
1080,0.0,0.763,0.237,0.4767
1081,0.0,1.0,0.0,0.0
1082,0.306,0.694,0.0,-0.296
1083,0.0,1.0,0.0,0.0
1084,0.0,0.744,0.256,0.8834
1085,0.185,0.815,0.0,-0.3612
1086,0.108,0.784,0.108,0.0
1087,0.0,1.0,0.0,0.0
1088,0.0,1.0,0.0,0.0
1089,0.0,1.0,0.0,0.0
1090,0.0,1.0,0.0,0.0
1091,0.381,0.619,0.0,-0.5106
1092,0.0,1.0,0.0,0.0
1093,0.0,1.0,0.0,0.0
1094,0.0,0.714,0.286,0.6369
1095,0.0,1.0,0.0,0.0
1096,0.0,1.0,0.0,0.0
1097,0.0,0.784,0.216,0.5106
1098,0.532,0.468,0.0,-0.6759
1099,0.0,1.0,0.0,0.0
1100,0.0,0.807,0.193,0.3384
1101,0.0,1.0,0.0,0.0
1102,0.318,0.235,0.447,0.2732
1103,0.204,0.796,0.0,-0.3182
1104,0.0,1.0,0.0,0.0
1105,0.0,0.781,0.219,0.2411
1106,0.096,0.792,0.113,0.1027
1107,0.0,1.0,0.0,0.0
1108,0.0,0.78,0.22,0.4767
1109,0.0,1.0,0.0,0.0
1110,0.0,1.0,0.0,0.0
1111,0.0,1.0,0.0,0.0
1112,0.0,1.0,0.0,0.0
1113,0.0,1.0,0.0,0.0
1114,0.0,1.0,0.0,0.0
1115,0.0,1.0,0.0,0.0
1116,0.0,0.684,0.316,0.5719
1117,0.0,1.0,0.0,0.0
1118,0.0,1.0,0.0,0.0
1119,0.0,0.581,0.419,0.5574
1120,0.0,1.0,0.0,0.0
1121,0.0,1.0,0.0,0.0
1122,0.0,1.0,0.0,0.0
1123,0.0,0.92,0.08,0.4019
1124,0.052,0.948,0.0,-0.5499
1125,0.0,1.0,0.0,0.0
1126,0.0,1.0,0.0,0.0
1127,0.0,1.0,0.0,0.0
1128,0.161,0.839,0.0,-0.3612
1129,0.0,1.0,0.0,0.0
1130,0.0,1.0,0.0,0.0
1131,0.213,0.787,0.0,-0.5583
1132,0.339,0.661,0.0,-0.3744
1133,0.184,0.638,0.177,-0.0258
1134,0.181,0.819,0.0,-0.4767
1135,0.295,0.705,0.0,-0.6808
1136,0.397,0.603,0.0,-0.6808
1137,0.149,0.851,0.0,-0.2732
1138,0.0,1.0,0.0,0.0
1139,0.156,0.709,0.135,-0.0772
1140,0.0,1.0,0.0,0.0
1141,0.0,0.0,1.0,0.4019
1142,0.0,1.0,0.0,0.0
1143,0.0,1.0,0.0,0.0
1144,0.0,1.0,0.0,0.0
1145,0.0,1.0,0.0,0.0
1146,0.0,1.0,0.0,0.0
1147,0.0,1.0,0.0,0.0
1148,0.468,0.532,0.0,-0.6597
1149,0.0,1.0,0.0,0.0
1150,0.41,0.59,0.0,-0.8047
1151,0.0,1.0,0.0,0.0
1152,0.0,1.0,0.0,0.0
1153,0.0,1.0,0.0,0.0
1154,0.0,0.66,0.34,0.5574
1155,0.0,1.0,0.0,0.0
1156,0.509,0.491,0.0,-0.631
1157,0.0,1.0,0.0,0.0
1158,0.0,1.0,0.0,0.0
1159,0.0,0.847,0.153,0.4019
1160,0.0,0.685,0.315,0.3182
1161,0.0,1.0,0.0,0.0
1162,0.0,1.0,0.0,0.0
1163,0.0,1.0,0.0,0.0
1164,0.0,1.0,0.0,0.0
1165,0.0,1.0,0.0,0.0
1166,0.0,1.0,0.0,0.0
1167,0.0,0.816,0.184,0.4019
1168,0.0,1.0,0.0,0.0
1169,0.0,0.66,0.34,0.7717
1170,0.0,0.806,0.194,0.5574
1171,0.094,0.691,0.215,0.7305
1172,0.163,0.719,0.118,-0.5499
1173,0.0,0.828,0.172,0.4404
1174,0.0,1.0,0.0,0.0
1175,0.0,0.59,0.41,0.7684
1176,0.118,0.882,0.0,-0.4215
1177,0.122,0.725,0.153,0.2899
1178,0.0,1.0,0.0,0.0
1179,0.0,1.0,0.0,0.0
1180,0.0,1.0,0.0,0.0
1181,0.096,0.702,0.202,0.8524
1182,0.0,1.0,0.0,0.0
1183,0.0,1.0,0.0,0.0
1184,0.0,1.0,0.0,0.0
1185,0.0,1.0,0.0,0.0
1186,0.0,1.0,0.0,0.0
1187,0.0,1.0,0.0,0.0
1188,0.0,1.0,0.0,0.0
1189,0.0,1.0,0.0,0.0
1190,0.0,0.526,0.474,0.4019
1191,0.0,1.0,0.0,0.0
1192,0.0,0.652,0.348,0.4939
1193,0.0,0.43,0.57,0.6486
1194,0.0,1.0,0.0,0.0
1195,0.0,1.0,0.0,0.0
1196,0.0,0.909,0.091,0.2023
1197,0.0,1.0,0.0,0.0
1198,0.0,1.0,0.0,0.0
1199,0.0,1.0,0.0,0.0
1200,0.0,1.0,0.0,0.0
1201,0.0,1.0,0.0,0.0
1202,0.0,0.897,0.103,0.4588
1203,0.206,0.794,0.0,-0.6367
1204,0.0,0.88,0.12,0.7783
1205,0.0,1.0,0.0,0.0
1206,0.0,1.0,0.0,0.0
1207,0.0,1.0,0.0,0.0
1208,0.0,0.526,0.474,0.4019
1209,0.0,0.717,0.283,0.5499
1210,0.0,1.0,0.0,0.0
1211,0.0,0.784,0.216,0.9382
1212,0.14,0.809,0.051,-0.4767
1213,0.241,0.759,0.0,-0.6597
1214,0.223,0.777,0.0,-0.3182
1215,0.0,1.0,0.0,0.0
1216,0.0,1.0,0.0,0.0
1217,0.0,0.597,0.403,0.4019
1218,0.0,1.0,0.0,0.0
1219,0.0,0.813,0.187,0.3182
1220,0.0,1.0,0.0,0.0
1221,0.0,1.0,0.0,0.0
1222,0.0,1.0,0.0,0.0
1223,0.0,1.0,0.0,0.0
1224,0.0,1.0,0.0,0.0
1225,0.0,1.0,0.0,0.0
1226,0.16,0.355,0.485,0.6705
1227,0.0,1.0,0.0,0.0
1228,0.0,1.0,0.0,0.0
1229,0.135,0.865,0.0,-0.1027
1230,0.0,1.0,0.0,0.0
1231,0.0,0.633,0.367,0.4404
1232,0.0,1.0,0.0,0.0
1233,0.0,1.0,0.0,0.0
1234,0.0,1.0,0.0,0.0
1235,0.0,1.0,0.0,0.0
1236,0.0,1.0,0.0,0.0
1237,0.0,0.656,0.344,0.2732
1238,0.0,1.0,0.0,0.0
1239,0.0,0.5,0.5,0.25
1240,0.0,1.0,0.0,0.0
1241,0.0,1.0,0.0,0.0
1242,0.0,1.0,0.0,0.0
1243,0.0,0.687,0.313,0.4927
1244,0.0,1.0,0.0,0.0
1245,0.0,1.0,0.0,0.0
1246,0.0,1.0,0.0,0.0
1247,0.0,1.0,0.0,0.0
1248,0.0,0.655,0.345,0.6948
1249,0.0,0.909,0.091,0.1298
1250,0.0,1.0,0.0,0.0
1251,0.0,1.0,0.0,0.0
1252,0.0,0.745,0.255,0.6249
1253,0.0,1.0,0.0,0.0
1254,0.0,1.0,0.0,0.0
1255,0.0,1.0,0.0,0.0
1256,0.0,0.758,0.242,0.3724
1257,0.0,1.0,0.0,0.0
1258,0.0,1.0,0.0,0.0
1259,0.324,0.676,0.0,-0.34
1260,0.394,0.606,0.0,-0.5023
1261,0.238,0.762,0.0,-0.3612
1262,0.0,1.0,0.0,0.0
1263,0.0,1.0,0.0,0.0
1264,0.0,0.694,0.306,0.6486
1265,0.0,0.786,0.214,0.4588
1266,0.0,1.0,0.0,0.0
1267,0.0,0.701,0.299,0.8689
1268,0.0,1.0,0.0,0.0
1269,0.467,0.533,0.0,-0.5423
1270,0.248,0.571,0.181,-0.1779
1271,0.0,0.831,0.169,0.5023
1272,0.211,0.789,0.0,-0.3412
1273,0.0,1.0,0.0,0.0
1274,0.0,1.0,0.0,0.0
1275,0.159,0.711,0.13,0.0772
1276,0.0,1.0,0.0,0.0
1277,0.234,0.45,0.315,0.2263
1278,0.298,0.702,0.0,-0.5267
1279,0.299,0.701,0.0,-0.3724
1280,0.0,1.0,0.0,0.0
1281,0.0,1.0,0.0,0.0
1282,0.0,1.0,0.0,0.0
1283,0.0,1.0,0.0,0.0
1284,0.282,0.718,0.0,-0.575
1285,0.0,0.898,0.102,0.7876
1286,0.0,0.692,0.308,0.836
1287,0.0,0.816,0.184,0.4019
1288,0.142,0.617,0.241,0.3818
1289,0.0,0.61,0.39,0.9612
1290,0.383,0.617,0.0,-0.6786
1291,0.141,0.704,0.156,0.1027
1292,0.0,0.417,0.583,0.6808
1293,0.0,0.323,0.677,0.6369
1294,0.325,0.675,0.0,-0.5216
1295,0.0,0.476,0.524,0.5106
1296,0.206,0.443,0.351,0.6036
1297,0.0,1.0,0.0,0.0
1298,0.112,0.562,0.326,0.5499
1299,0.0,1.0,0.0,0.0
1300,0.0,1.0,0.0,0.0
1301,0.0,1.0,0.0,0.0
1302,0.219,0.781,0.0,-0.1027
1303,0.0,0.794,0.206,0.3809
1304,0.0,0.822,0.178,0.0772
1305,0.0,1.0,0.0,0.0
1306,0.0,0.833,0.167,0.4939
1307,0.0,1.0,0.0,0.0
1308,0.17,0.673,0.158,0.1655
1309,0.0,1.0,0.0,0.0
1310,0.0,1.0,0.0,0.0
1311,0.0,1.0,0.0,0.0
1312,0.064,0.936,0.0,-0.395
1313,0.0,1.0,0.0,0.0
1314,0.17,0.75,0.08,-0.3125
1315,0.196,0.804,0.0,-0.0572
1316,0.0,1.0,0.0,0.0
1317,0.0,1.0,0.0,0.0
1318,0.0,0.706,0.294,0.3612
1319,0.0,1.0,0.0,0.0
1320,0.412,0.588,0.0,-0.2732
1321,0.0,1.0,0.0,0.0
1322,0.296,0.704,0.0,-0.2732
1323,0.172,0.828,0.0,-0.4019
1324,0.0,0.789,0.211,0.6808
1325,0.412,0.588,0.0,-0.4215
1326,0.239,0.672,0.09,-0.4588
1327,0.239,0.761,0.0,-0.296
1328,0.0,0.69,0.31,0.5563
1329,0.0,1.0,0.0,0.0
1330,0.319,0.486,0.194,-0.4215
1331,0.0,0.417,0.583,0.4215
1332,0.0,1.0,0.0,0.0
1333,0.0,1.0,0.0,0.0
1334,0.259,0.741,0.0,-0.541
1335,0.0,1.0,0.0,0.0
1336,0.0,1.0,0.0,0.0
1337,0.0,1.0,0.0,0.0
1338,0.0,1.0,0.0,0.0
1339,0.0,1.0,0.0,0.0
1340,0.0,1.0,0.0,0.0
1341,0.0,0.323,0.677,0.6369
1342,0.0,1.0,0.0,0.0
1343,0.0,1.0,0.0,0.0
1344,0.0,1.0,0.0,0.0
1345,0.0,1.0,0.0,0.0
1346,0.0,1.0,0.0,0.0
1347,0.185,0.616,0.199,0.0516
1348,0.0,1.0,0.0,0.0
1349,0.0,1.0,0.0,0.0
1350,0.0,1.0,0.0,0.0
1351,0.0,1.0,0.0,0.0
1352,0.0,0.82,0.18,0.3875
1353,0.0,1.0,0.0,0.0
1354,0.0,1.0,0.0,0.0
1355,0.0,1.0,0.0,0.0
1356,0.0,1.0,0.0,0.0
1357,0.0,1.0,0.0,0.0
1358,0.155,0.845,0.0,-0.296
1359,0.228,0.772,0.0,-0.1967
1360,0.0,1.0,0.0,0.0
1361,0.0,1.0,0.0,0.0
1362,0.0,1.0,0.0,0.0
1363,0.0,1.0,0.0,0.0
1364,0.0,1.0,0.0,0.0
1365,0.0,1.0,0.0,0.0
1366,0.0,1.0,0.0,0.0
1367,0.0,1.0,0.0,0.0
1368,0.0,1.0,0.0,0.0
1369,0.3,0.333,0.367,0.1531
1370,0.0,1.0,0.0,0.0
1371,0.342,0.658,0.0,-0.3818
1372,0.0,1.0,0.0,0.0
1373,0.0,1.0,0.0,0.0
1374,0.0,1.0,0.0,0.0
1375,0.0,1.0,0.0,0.0
1376,0.0,0.775,0.225,0.4939
1377,0.0,1.0,0.0,0.0
1378,0.0,0.556,0.444,0.4939
1379,0.421,0.579,0.0,-0.2924
1380,0.0,0.523,0.477,0.6674
1381,0.0,0.286,0.714,0.3612
1382,0.0,0.477,0.523,0.659
1383,0.0,1.0,0.0,0.0
1384,0.0,1.0,0.0,0.0
1385,0.0,1.0,0.0,0.0
1386,0.333,0.667,0.0,-0.3612
1387,0.0,1.0,0.0,0.0
1388,0.0,1.0,0.0,0.0
1389,0.0,1.0,0.0,0.0
1390,0.0,1.0,0.0,0.0
1391,0.0,0.698,0.302,0.0772
1392,0.0,1.0,0.0,0.0
1393,0.0,1.0,0.0,0.0
1394,0.0,0.256,0.744,0.4404
1395,0.0,1.0,0.0,0.0
1396,0.0,1.0,0.0,0.0
1397,0.0,1.0,0.0,0.0
1398,0.32,0.68,0.0,-0.5106
1399,0.375,0.625,0.0,-0.5563
1400,0.0,1.0,0.0,0.0
1401,0.0,1.0,0.0,0.0
1402,0.0,1.0,0.0,0.0
1403,0.0,1.0,0.0,0.0
1404,0.0,1.0,0.0,0.0
1405,0.0,1.0,0.0,0.0
1406,0.0,1.0,0.0,0.0
1407,0.106,0.894,0.0,-0.2263
1408,0.0,0.699,0.301,0.5106
1409,0.0,0.737,0.263,0.3612
1410,0.0,1.0,0.0,0.0
1411,0.201,0.597,0.201,0.0
1412,0.0,1.0,0.0,0.0
1413,0.444,0.556,0.0,-0.34
1414,0.706,0.294,0.0,-0.5859
1415,0.0,1.0,0.0,0.0
1416,0.0,1.0,0.0,0.0
1417,0.202,0.459,0.339,0.3612
1418,0.064,0.876,0.06,-0.075
1419,0.0,1.0,0.0,0.0
1420,0.063,0.937,0.0,-0.1419
1421,0.0,1.0,0.0,0.0
1422,0.0,0.682,0.318,0.6369
1423,0.0,0.833,0.167,0.5859
1424,0.0,0.872,0.128,0.8793
1425,0.0,1.0,0.0,0.0
1426,0.0,1.0,0.0,0.0
1427,0.0,1.0,0.0,0.0
1428,0.0,0.787,0.213,0.8225
1429,0.63,0.37,0.0,-0.5267
1430,0.0,0.878,0.122,0.4939
1431,0.0,0.741,0.259,0.2732
1432,0.0,1.0,0.0,0.0
1433,0.0,1.0,0.0,0.0
1434,0.325,0.675,0.0,-0.3412
1435,0.0,0.656,0.344,0.2732
1436,0.0,0.444,0.556,0.3612
1437,0.342,0.427,0.231,-0.3182
1438,0.0,0.385,0.615,0.4927
1439,0.0,1.0,0.0,0.0
1440,0.423,0.577,0.0,-0.296
1441,0.0,0.792,0.208,0.2732
1442,0.0,1.0,0.0,0.0
1443,0.531,0.469,0.0,-0.5267
1444,0.0,1.0,0.0,0.0
1445,0.0,0.874,0.126,0.0762
1446,0.286,0.714,0.0,-0.34
1447,0.0,1.0,0.0,0.0
1448,0.209,0.791,0.0,-0.2755
1449,0.0,1.0,0.0,0.0
1450,0.0,1.0,0.0,0.0
1451,0.0,1.0,0.0,0.0
1452,0.0,0.678,0.322,0.5859
1453,0.0,1.0,0.0,0.0
1454,0.0,1.0,0.0,0.0
1455,0.0,1.0,0.0,0.0
1456,0.0,1.0,0.0,0.0
1457,0.0,1.0,0.0,0.0
1458,0.0,1.0,0.0,0.0
1459,0.506,0.494,0.0,-0.4717
1460,0.0,1.0,0.0,0.0
1461,0.085,0.78,0.135,0.34
1462,0.0,0.912,0.088,0.3818
1463,0.0,0.594,0.406,0.6249
1464,0.0,1.0,0.0,0.0
1465,0.286,0.714,0.0,-0.1531
1466,0.242,0.758,0.0,-0.1513
1467,0.158,0.752,0.09,-0.2263
1468,0.0,1.0,0.0,0.0
1469,0.0,1.0,0.0,0.0
1470,0.0,1.0,0.0,0.0
1471,0.0,1.0,0.0,0.0
1472,0.218,0.563,0.219,0.0042
1473,0.0,1.0,0.0,0.0
1474,0.0,0.707,0.293,0.4404
